"Trial Name","Boss Name","ESO Logs Player Link","Player Handle","Character Name","Build Slug","Role","Subclass 1","Subclass 2","Subclass 3","Signature Set 1","Signature Set 2","DPS","HPS","CPM","Primary Metric","Mundus Stone","Gear: Head","Gear: Chest","Gear: Shoulders","Gear: Hands","Gear: Waist","Gear: Legs","Gear: Feet","Gear: Necklace","Gear: Ring1","Gear: Ring2","Gear: Main_Hand","Gear: Off_Hand","Gear: Backup_Main_Hand","Gear: Backup_Off_Hand","Bar 1 Ability 1","Bar 1 Ability 2","Bar 1 Ability 3","Bar 1 Ability 4","Bar 1 Ability 5","Bar 1 Ability 6","Bar 2 Ability 1","Bar 2 Ability 2","Bar 2 Ability 3","Bar 2 Ability 4","Bar 2 Ability 5","Bar 2 Ability 6"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=49","@ImNotBrick","Rotisseriee Chicken","ardent-ass-herald-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Ass","Herald","Perfected Sul-Xan's Torment","Deadly Strike","113952.1","6614.3","49.5","113952.1 DPS","","Slimecraw Mask (Slimecraw)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Arm Cops (Deadly Strike)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Quick Cloak","Relentless Focus","Escalating Runeblades","Camouflaged Hunter","Exhausting Fatecarver","Soul Harvest","Anti-Cavalry Caltrops","Elemental Blockade","Inspired Scholarship","Sundering Trample","Flames of Oblivion","Standard of Might"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=5","@Jirachi_Ex","Dave-y","ardent-ass-herald-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Ass","Herald","Perfected Sul-Xan's Torment","Deadly Strike","90369.1","6909.3","20.8","90369.1 DPS","","Slimecraw Guise (Slimecraw)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Arm Cops of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Inferno Staff (Crushing Wall)"," ()","Camouflaged Hunter","Quick Cloak","Cephaliarch's Flail","Pragmatic Fatecarver","Proximity Detonation","Incapacitating Strike","Flames of Oblivion","Anti-Cavalry Caltrops","Elemental Blockade","Inspired Scholarship","Molten Whip","Elemental Rage"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=55","@SirWumpyFlump","Beaming For Love","ardent-ass-herald-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Ass","Herald","Deadly Strike","Perfected Sul-Xan's Torment","53045.6","3672.1","26.8","53045.6 DPS","","Slimecraw Guise (Slimecraw)","Deadly Jack (Deadly Strike)","Perfected Arm Cops of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Bracers (Deadly Strike)","","Deadly Guards (Deadly Strike)","Deadly Boots (Deadly Strike)","","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Ring of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Dagger of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Killer's Blade","Pragmatic Fatecarver","Cephaliarch's Flail","Camouflaged Hunter","Quick Cloak","Soul Harvest","Molten Whip","Anti-Cavalry Caltrops","Stampede","Flames of Oblivion","Inspired Scholarship","The Languid Eye"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=6","@kaineticc","Ezabi The-Banker","ardent-ass-herald-deadly-strike-perfected-sul-xans-torment","dps","Ardent","Ass","Herald","Perfected Sul-Xan's Torment","Deadly Strike","75326.2","7068.5","33.6","75326.2 DPS","","Slimecraw Mask (Slimecraw)","Perfected Jack of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Deadly Arm Cops (Deadly Strike)","Perfected Bracers of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Perfected Guards of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","Perfected Boots of Sul-Xan's Torment (Perfected Sul-Xan's Torment)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Pragmatic Fatecarver","Cephaliarch's Flail","Quick Cloak","Flames of Oblivion","Camouflaged Hunter","Incapacitating Strike","Stampede","Engulfing Flames","Inspired Scholarship","Anti-Cavalry Caltrops","Molten Whip","Standard of Might"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=4","@Hobahn","Aura The Explorer","earthen-soldier-winter-perfected-lucent-echoes-perfected-pearlescent-ward","tank","Earthen","Winter","Soldier","Perfected Lucent Echoes","Perfected Pearlescent Ward","5921.6","2259.4","57.6","57.6 CPM","The Atronach","Nazaray Mask (Nazaray)","Perfected Pearlescent Cuirass (Perfected Pearlescent Ward)","Nazaray Epaulets (Nazaray)","Perfected Pearlescent Gauntlets (Perfected Pearlescent Ward)","","Perfected Pearlescent Greaves (Perfected Pearlescent Ward)","Perfected Pearlescent Sabatons (Perfected Pearlescent Ward)","","Lucent Echoes Perfected Ring (Perfected Lucent Echoes)","Lucent Echoes Perfected Ring (Perfected Lucent Echoes)","Lucent Echoes Perfected Ice Staff (Perfected Lucent Echoes)"," ()","Lucent Echoes Perfected Ice Staff (Perfected Lucent Echoes)"," ()","Polar Wind","Runic Sunder","Stone Giant","Igneous Shield","Leashing Soul (Druid's Resurgence / Maim)","Dawnbreaker","Blockade of Frost","Elemental Susceptibility","Igneous Weapons","Expansive Frost Cloak","Runeguard of Still Waters","Aggressive Horn"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=10","@dewk","My Horn","earthen-soldier-winter-perfected-lucent-echoes-perfected-pearlescent-ward","tank","Earthen","Winter","Soldier","Perfected Lucent Echoes","Perfected Pearlescent Ward","4478.0","7188.9","47.3","47.3 CPM","","Nazaray Mask (Nazaray)","Perfected Pearlescent Cuirass (Perfected Pearlescent Ward)","Nazaray Epaulets (Nazaray)","Perfected Pearlescent Gauntlets (Perfected Pearlescent Ward)","","Perfected Pearlescent Greaves (Perfected Pearlescent Ward)","Perfected Pearlescent Sabatons (Perfected Pearlescent Ward)","","Lucent Echoes Perfected Ring (Perfected Lucent Echoes)","Lucent Echoes Perfected Ring (Perfected Lucent Echoes)","Lucent Echoes Perfected Ice Staff (Perfected Lucent Echoes)"," ()","Lucent Echoes Perfected Ice Staff (Perfected Lucent Echoes)"," ()","Runic Sunder","Race Against Time","Igneous Shield","Polar Wind","Leashing Soul","Reviving Barrier","Elemental Susceptibility","Expansive Frost Cloak","Igneous Weapons","Elemental Blockade","Resolving Vigor","Aggressive Horn"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=57","@Lowbei","Lowbey","earthen-soldier-winter-perfected-lucent-echoes-perfected-pearlescent-ward","tank","Earthen","Winter","Soldier","Perfected Lucent Echoes","Perfected Pearlescent Ward","4912.5","5226.1","36.4","36.4 CPM","","Nazaray Visage (Nazaray)","Perfected Pearlescent Cuirass (Perfected Pearlescent Ward)","Nazaray Pauldron (Nazaray)","Perfected Pearlescent Gauntlets (Perfected Pearlescent Ward)","","Perfected Pearlescent Greaves (Perfected Pearlescent Ward)","Perfected Pearlescent Sabatons (Perfected Pearlescent Ward)","","Lucent Echoes Perfected Ring (Perfected Lucent Echoes)","Lucent Echoes Perfected Ring (Perfected Lucent Echoes)","Lucent Echoes Perfected Ice Staff (Perfected Lucent Echoes)"," ()","Lucent Echoes Perfected Ice Staff (Perfected Lucent Echoes)"," ()","Elemental Susceptibility","Runic Sunder","Stone Giant","Ulfsild's Contingency","Blinding Flare","Temporal Guard","Expansive Frost Cloak","Leashing Soul","Charging Maneuver","Elemental Blockade","Igneous Weapons","Aggressive Horn"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/jbyr4xakTXVPngMA#fight=10&type=summary&source=3","@Silene-Armeria","Daphnée Jolibois","green-resto-siphon-perfected-pillagers-profit-spell-power-cure","healer","Siphon","Resto","Green","Perfected Pillager's Profit","Spell Power Cure","3773.1","64948.1","65.2","64948.1 HPS","The Ritual","Nazaray Guise (Nazaray)","Perfected Pillager's Robe (Perfected Pillager's Profit)","Nazaray Epaulets (Nazaray)","Spell Power Cure Gloves (Spell Power Cure)","","Perfected Pillager's Breeches (Perfected Pillager's Profit)","Spell Power Cure Shoes (Spell Power Cure)","","Perfected Pillager's Band (Perfected Pillager's Profit)","Perfected Pillager's Band (Perfected Pillager's Profit)","Spell Power Cure Restoration Staff (Spell Power Cure)"," ()","Perfected Pillager's Lightning Staff (Perfected Pillager's Profit)"," ()","Radiating Regeneration","Illustrious Healing","Combat Prayer","Echoing Vigor","Energy Orb","Soul Siphon","Siphoning Attacks","Budding Seeds","Elemental Blockade","Overflowing Altar","Extended Ritual","Aggressive Horn"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/jbyr4xakTXVPngMA#fight=10&type=summary&source=3","@Amadra_1","M'atcha Mochi","green-resto-siphon-perfected-pillagers-profit-spell-power-cure","healer","Siphon","Resto","Green","Spell Power Cure","Perfected Pillager's Profit","2524.4","49566.1","48.0","49566.1 HPS","","Symphony of Blades Guise (Symphony of Blades)","Spell Power Cure Robe (Spell Power Cure)","Symphony of Blades Epaulets (Symphony of Blades)","Perfected Pillager's Gloves (Perfected Pillager's Profit)","","Breeches of the Trainee (Armor of the Trainee)","Spell Power Cure Shoes (Spell Power Cure)","","Perfected Pillager's Band (Perfected Pillager's Profit)","Perfected Pillager's Band (Perfected Pillager's Profit)","Spell Power Cure Restoration Staff (Spell Power Cure)"," ()","Perfected Pillager's Lightning Staff (Perfected Pillager's Profit)"," ()","Illustrious Healing","Radiating Regeneration","Combat Prayer","Budding Seeds","Siphoning Attacks","Soul Siphon","Echoing Vigor","Energy Orb","Radiant Aura","Extended Ritual","Elemental Blockade","Reviving Barrier"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/jbyr4xakTXVPngMA#fight=10&type=summary&source=17","@Baxter12805","Mursebax","green-resto-siphon-perfected-pillagers-profit-spell-power-cure","healer","Siphon","Resto","Green","Spell Power Cure","Perfected Pillager's Profit","2511.6","42706.0","25.3","42706.0 HPS","","Nazaray Visage (Nazaray)","Perfected Pillager's Jerkin (Perfected Pillager's Profit)","Nazaray Pauldron (Nazaray)","Perfected Pillager's Gloves (Perfected Pillager's Profit)","","Perfected Pillager's Breeches (Perfected Pillager's Profit)","Perfected Pillager's Shoes (Perfected Pillager's Profit)","","Spell Power Cure Ring (Spell Power Cure)","Spell Power Cure Ring (Spell Power Cure)","Spell Power Cure Restoration Staff (Spell Power Cure)"," ()","Spell Power Cure Lightning Staff (Spell Power Cure)"," ()","Budding Seeds","Combat Prayer","Funnel Health","Illustrious Healing","Echoing Vigor","Reviving Barrier","Energy Orb","Extended Ritual","Overflowing Altar","Channeled Focus","Radiant Aura","Aggressive Horn"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=10","@stephnie","Şerenìty","green-resto-siphon-master-architect-spell-power-cure","healer","Siphon","Resto","Green","Spell Power Cure","Master Architect","5903.4","89581.2","69.8","89581.2 HPS","The Thief","Symphony of Blades Visage (Symphony of Blades)","Spell Power Cure Jerkin (Spell Power Cure)","Symphony of Blades Arm Cops (Symphony of Blades)","Master Architect Gloves (Master Architect)","","Spell Power Cure Breeches (Spell Power Cure)","Spell Power Cure Shoes (Spell Power Cure)","","Master Architect Ring (Master Architect)","Master Architect Ring (Master Architect)","Spell Power Cure Restoration Staff (Spell Power Cure)"," ()","Master Architect Lightning Staff (Master Architect)"," ()","Extended Ritual","Radiating Regeneration","Combat Prayer","Energy Orb","Illustrious Healing","Reviving Barrier","Budding Seeds","Overflowing Altar","Echoing Vigor","Siphoning Attacks","Blockade of Storms","Aggressive Horn"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=5&type=summary&source=9","@stephnie","Şerenìty","green-resto-siphon-master-architect-spell-power-cure","healer","Siphon","Resto","Green","Spell Power Cure","Master Architect","4536.0","66413.2","48.8","66413.2 HPS","","Symphony of Blades Visage (Symphony of Blades)","Spell Power Cure Jerkin (Spell Power Cure)","Symphony of Blades Arm Cops (Symphony of Blades)","Master Architect Gloves (Master Architect)","","Spell Power Cure Breeches (Spell Power Cure)","Spell Power Cure Shoes (Spell Power Cure)","","Master Architect Ring (Master Architect)","Master Architect Ring (Master Architect)","Spell Power Cure Restoration Staff (Spell Power Cure)"," ()","Master Architect Lightning Staff (Master Architect)"," ()","Extended Ritual","Radiating Regeneration","Combat Prayer","Energy Orb","Illustrious Healing","Reviving Barrier","Budding Seeds","Overflowing Altar","Echoing Vigor","Siphoning Attacks","Elemental Blockade","Aggressive Horn"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/kWXKd7Ca8bjg6NJp#fight=3&type=summary&source=61","@T.agg","Samphati Kinnara","green-resto-siphon-jorvulds-guidance-perfected-roaring-opportunist","healer","Siphon","Resto","Green","Jorvuld's Guidance","Perfected Roaring Opportunist","4822.4","63068.4","33.9","63068.4 HPS","The Ritual","Ozezan the Inferno's Mask (Ozezan the Inferno)","Jorvuld's Guidance Jerkin (Jorvuld's Guidance)","Ozezan the Inferno's Arm Cops (Ozezan the Inferno)","Jorvuld's Guidance Gloves (Jorvuld's Guidance)","","Jorvuld's Guidance Breeches (Jorvuld's Guidance)","Jorvuld's Guidance Shoes (Jorvuld's Guidance)","","Roaring Opportunist's Perfected Ring (Perfected Roaring Opportunist)","Roaring Opportunist's Perfected Ring (Perfected Roaring Opportunist)","The Master's Perfected Restoration Staff (Perfected Grand Rejuvenation)"," ()","Roaring Opportunist's Perfected Ice Staff (Perfected Roaring Opportunist)"," ()","Echoing Vigor","Combat Prayer","Illustrious Healing","Budding Seeds","Radiating Regeneration","Soul Siphon","Elemental Blockade","Energy Orb","Extended Ritual","Green Lotus","Overflowing Altar","Aggressive Horn"
"Hel Ra Citadel","The Yokedas","https://www.esologs.com/reports/kWXKd7Ca8bjg6NJp#fight=3&type=summary&source=15","@JustAMist","Bael'Umbra","green-resto-siphon-jorvulds-guidance-perfected-roaring-opportunist","healer","Siphon","Resto","Green","Perfected Roaring Opportunist","Jorvuld's Guidance","4458.1","89953.9","43.4","89953.9 HPS","","Nazaray Guise (Nazaray)","Jorvuld's Guidance Robe (Jorvuld's Guidance)","Nazaray Epaulets (Nazaray)","Jorvuld's Guidance Gloves (Jorvuld's Guidance)","","Jorvuld's Guidance Breeches (Jorvuld's Guidance)","Jorvuld's Guidance Shoes (Jorvuld's Guidance)","","Roaring Opportunist's Perfected Ring (Perfected Roaring Opportunist)","Roaring Opportunist's Perfected Ring (Perfected Roaring Opportunist)","Roaring Opportunist's Perfected Restoration Staff (Perfected Roaring Opportunist)"," ()","Roaring Opportunist's Perfected Ice Staff (Perfected Roaring Opportunist)"," ()","Blessing of Restoration","Echoing Vigor","Budding Seeds","Healing Contingency","Illustrious Healing","Soul Siphon","Extended Ritual","Elemental Blockade","Energy Orb","Radiant Aura","Overflowing Altar","Aggressive Horn"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=1","@bleakirl","Warfaerin","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Deadly Strike","Perfected Slivers of the Null Arca","103187.5","6879.4","50.4","103187.5 DPS","","Deadly Helmet (Deadly Strike)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Slimecraw Epaulets (Slimecraw)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Quick Cloak","Cephaliarch's Flail","Killer's Blade","Pragmatic Fatecarver","Shocking Banner (Cavalier's Charge / Courage)","Soul Harvest","Inspired Scholarship","Stampede","Flames of Oblivion","Venomous Claw","Shocking Banner (Cavalier's Charge / Courage)","Standard of Might"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=11","@McFilthy","Sir Woody The Wood Elf","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Deadly Strike","Perfected Slivers of the Null Arca","87530.1","2651.6","43.1","87530.1 DPS","","Deadly Helmet (Deadly Strike)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Slimecraw Arm Cops (Slimecraw)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Inferno Staff (Perfected Crushing Wall)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Killer's Blade","Shocking Banner (Cavalier's Charge / Courage)","Soul Harvest","Blockade of Fire","Fulminating Rune","Flames of Oblivion","Inspired Scholarship","Shocking Banner (Cavalier's Charge / Courage)","Standard of Might"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=51","@Ravex007","Whatamipapa","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Deadly Strike","Perfected Slivers of the Null Arca","70891.5","2510.3","31.5","70891.5 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Deadly Arm Cops (Deadly Strike)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Lightning Staff (Deadly Strike)"," ()","Pragmatic Fatecarver","Cephaliarch's Flail","Quick Cloak","Camouflaged Hunter","Flames of Oblivion","Soul Harvest","Venomous Claw","Engulfing Flames","Unstable Wall of Elements","Molten Whip","Inspired Scholarship","The Tide King's Gaze"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=5","@Jirachi_Ex","Dave-y","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Deadly Strike","103431.8","5066.2","17.8","103431.8 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Camouflaged Hunter","Quick Cloak","Cephaliarch's Flail","Pragmatic Fatecarver","Killer's Blade","Incapacitating Strike","Flames of Oblivion","Venomous Claw","Stampede","Inspired Scholarship","Molten Whip","Standard of Might"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=3","@iiTzFlyy","Beams-From-Book","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Deadly Strike","Perfected Slivers of the Null Arca","158062.0","4409.2","30.2","158062.0 DPS","The Thief","Deadly Helmet (Deadly Strike)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Slimecraw Epaulets (Slimecraw)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Quick Cloak","Killer's Blade","Camouflaged Hunter","Soul Harvest","Stampede","Venomous Claw","Inspired Scholarship","Flames of Oblivion","Molten Whip","Standard of Might"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=55","@SirWumpyFlump","Beaming For Love","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Deadly Strike","Perfected Slivers of the Null Arca","80713.9","3361.5","12.5","80713.9 DPS","","Slimecraw Guise (Slimecraw)","Deadly Jack (Deadly Strike)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Deadly Bracers (Deadly Strike)","","Deadly Guards (Deadly Strike)","Deadly Boots (Deadly Strike)","","Perfected Null Arca Ring (Perfected Slivers of the Null Arca)","Perfected Null Arca Ring (Perfected Slivers of the Null Arca)","Perfected Null Arca Dagger (Perfected Slivers of the Null Arca)","Perfected Null Arca Dagger (Perfected Slivers of the Null Arca)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Killer's Blade","Pragmatic Fatecarver","Cephaliarch's Flail","Camouflaged Hunter","Quick Cloak","Soul Harvest","Venomous Claw","Molten Whip","Stampede","Flames of Oblivion","Inspired Scholarship","Standard of Might"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=1","@Dwarfking1999","Valyna Salaothi","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Deadly Strike","136924.3","3434.9","27.5","136924.3 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Deadly Guards (Deadly Strike)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Greatsword (Merciless Charge)"," ()","Cephaliarch's Flail","Killer's Blade","Pragmatic Fatecarver","Camouflaged Hunter","Quick Cloak","Incapacitating Strike","Stampede","Inspired Scholarship","Venomous Claw","Molten Whip","Flames of Oblivion","Standard of Might"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=7","@xXBruciferXx","S'Ryia Shadow-Blessed","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Deadly Strike","87798.0","3116.5","28.6","87798.0 DPS","","Slimecraw Mask (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Deadly Bracers (Deadly Strike)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Quick Cloak","Cephaliarch's Flail","Pragmatic Fatecarver","Camouflaged Hunter","Killer's Blade","Incapacitating Strike","Stampede","Venomous Claw","Inspired Scholarship","Molten Whip","Flames of Oblivion","Standard of Might"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=1","@livelifesimply","Granny Deeps","ardent-ass-herald-deadly-strike-perfected-slivers-of-the-null-arca","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Deadly Strike","57693.1","4005.3","14.6","57693.1 DPS","","Slimecraw Guise (Slimecraw)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Perfected Null Arca Arm Cops (Perfected Slivers of the Null Arca)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Deadly Guards (Deadly Strike)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Deadly Ring (Deadly Strike)","Deadly Ring (Deadly Strike)","Deadly Dagger (Deadly Strike)","Deadly Dagger (Deadly Strike)","The Maelstrom's Greatsword (Merciless Charge)"," ()","Cephaliarch's Flail","Pragmatic Fatecarver","Venomous Claw","Quick Cloak","Merciless Resolve","Incapacitating Strike","Stampede","Inspired Scholarship","Fulminating Rune","Flames of Oblivion","Molten Whip","Standard of Might"
"Hel Ra Citadel","The Warrior","https://www.esologs.com/reports/YywKpGTtxNZcH8fz#fight=9&type=summary&source=7","@Corsair-BlackBeard","Grïmør Irønhïde","ardent-ass-herald-perfected-slivers-of-the-null-arca-tide-born-wildstalker","dps","Ardent","Ass","Herald","Perfected Slivers of the Null Arca","Tide-Born Wildstalker","112122.7","9055.0","64.4","112122.7 DPS","","Grundwulf Mask (Grundwulf)","Perfected Null Arca Jack (Perfected Slivers of the Null Arca)","Tide-Born Arm Cops (Tide-Born Wildstalker)","Perfected Null Arca Bracers (Perfected Slivers of the Null Arca)","","Perfected Null Arca Guards (Perfected Slivers of the Null Arca)","Perfected Null Arca Boots (Perfected Slivers of the Null Arca)","","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Ring (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","Tide-Born Dagger (Tide-Born Wildstalker)","The Maelstrom's Perfected Greatsword (Perfected Merciless Charge)"," ()","Escalating Runeblades","Tentacular Dread","Merciless Resolve","Killer's Blade","Resolving Vigor","Incapacitating Strike","Stampede","Venomous Claw","Flames of Oblivion","Molten Whip","Inspired Scholarship","Standard of Might"
